epoch,is_best,train_loss,valid_loss,ssim,ms_ssim,mae,gradient_mae,psnr,ncc,learning_rate,epoch_time_s,train_time_s,valid_time_s
1,1,0.053273019284523764,0.05853043923277449,0.7431720922102675,0.8529299795867549,0.0363955427982489,0.14465319562325443,20.175210792277362,197850011.6255572,5.9999999999999995e-05,498.04,270.95,227.10
2,0,0.053218416081988226,0.05859556713331963,0.7431671047604218,0.8529798993165942,0.03648943252240618,0.14476915754245867,20.1706173700219,202500837.1228066,0.00011999999999999999,449.41,228.08,221.33
3,0,0.053355435676832166,0.05875201025548814,0.7428517537896376,0.8525236134991746,0.03657091498275958,0.1448702798127504,20.080310910604233,225441347.9564786,0.00017999999999999998,450.28,228.36,221.92
4,0,0.053576124051142954,0.05925221125566775,0.7423666391683661,0.85167439536292,0.03698386175965893,0.14497949814366928,20.132442424454744,214851683.7868693,0.00023999999999999998,450.03,228.02,222.00
5,0,0.05371343496571652,0.05904215497629126,0.742508708110946,0.8521308133231653,0.03683539581126661,0.14530700940980715,19.962075436940708,208087722.6734074,0.0003,452.87,228.85,224.02
6,0,0.05413278645604254,0.059306827699240686,0.7413198805853557,0.8509524040847969,0.0368716344649749,0.14575932583443207,20.04430732788479,193567308.61925745,0.0003,450.86,229.30,221.56
7,0,0.05383067879954289,0.05898683813015139,0.7423695499578344,0.8520836384064141,0.036754456042775496,0.14528538733300858,20.091474040886823,221333465.6642288,0.0002999915225974541,449.61,227.88,221.72
8,0,0.05388598636590526,0.059398522110124995,0.7412636746290994,0.8506165485163242,0.03690228851335108,0.1457342465142697,20.04043121000035,215904294.09473947,0.0002999660913512391,449.67,228.37,221.29
9,0,0.05400857340186131,0.05917156149217804,0.7421559751657664,0.8518835049416515,0.03693532692073528,0.1453540793225625,20.08549662527063,206950421.36617354,0.0002999237091455145,450.54,228.58,221.96
10,0,0.053631820893439104,0.05886822398272067,0.7429053139139489,0.8526397172523581,0.03674520806584885,0.1452709919354622,19.731829632883485,258914255.6230395,0.00029986438078684905,448.22,226.14,222.08
11,0,0.053332535590564056,0.058887198484906186,0.7427448160022545,0.8524490461449308,0.03672125844221904,0.14517820217075267,20.127092984947414,38788689.1610204,0.00029978811300367586,448.65,226.72,221.93
12,0,0.053196279413173286,0.05876244261302954,0.7429399700316446,0.8526232907737511,0.03660887469209119,0.1449604467301361,20.08976667975458,224127828.90209424,0.0002996949144455294,448.57,226.63,221.94
13,0,0.053501215937484844,0.05913464272103837,0.7423554037888077,0.851513092500576,0.03679657533191948,0.144995565806634,20.092343434043553,273063019.69842035,0.00029958479568206454,451.88,229.61,222.27
14,0,0.05377357974039989,0.05887095568080739,0.7426867697645885,0.8523088893980604,0.03666591573725552,0.14499250064257552,20.12861430203473,258981683.41162047,0.0002994577692018575,450.59,228.63,221.96
15,0,0.05322636084837295,0.05892035037717046,0.7428939988215765,0.8523843771209655,0.03674653098107152,0.1454419724031347,20.068321643436203,315707208.43400824,0.0002993138494109901,447.87,225.99,221.88
