epoch,is_best,train_loss,valid_loss,ssim,ms_ssim,mae,gradient_mae,psnr,ncc,learning_rate,epoch_time_s,train_time_s,valid_time_s
12,1,0.041625460657943675,0.043328547290107905,0.7018109582688498,0.8138712355192157,0.04332854729010791,0.1667791327578578,19.189190285217357,28315767.085013296,9.996411486612346e-05,382.07,236.87,145.19
13,1,0.040961600226812625,0.04290769263373122,0.7049040400967506,0.8154572979479596,0.04290769263373121,0.16525363105074795,19.25355871288097,30305295.51054635,9.995115847694492e-05,379.28,235.82,143.46
14,1,0.040644844945798925,0.042236643707253725,0.7076462074970278,0.817568447386873,0.042236643707253725,0.16366669446553872,19.315304782655502,30079739.512075488,9.993621020231358e-05,380.43,235.94,144.49
15,1,0.040070199469725294,0.041950109151556426,0.7086286475333039,0.818885466326838,0.04195010915155644,0.16260402163733606,19.37157594869678,31110537.077821802,9.991927064434372e-05,381.51,236.38,145.13
16,1,0.03965998230134549,0.04175150586778055,0.7087388622084102,0.8197786703993732,0.04175150586778055,0.16194735799470675,19.38040358317647,33172949.105987556,9.990034048535828e-05,381.25,236.45,144.80
17,1,0.03937073709810672,0.04167475335970341,0.7089884663405626,0.8203148007176925,0.04167475335970341,0.16214783886528533,19.400144608124442,32576173.78135855,9.98794204878613e-05,380.63,236.64,144.00
18,1,0.03906969584423263,0.041212164407712984,0.7128331575200754,0.8217416222472698,0.04121216440771297,0.1610023424587244,19.435563176150485,36791803.46770519,9.985651149450725e-05,381.55,236.39,145.16
19,1,0.038748918298859986,0.04108881372575994,0.712627006649683,0.823039547904678,0.04108881372575995,0.16054086511333784,19.46355448598447,30244378.23513491,9.983161442806699e-05,380.24,235.20,145.04
20,1,0.038519581939492904,0.040828406825382704,0.7145029072816246,0.8243341673399516,0.04082840682538271,0.16007838845432956,19.476742315983426,34044728.42460335,9.980473029139078e-05,378.66,234.69,143.98
21,0,0.03834785302074588,0.04084263044040524,0.7147177965672695,0.8245892421418918,0.040842630440405245,0.159735938925566,19.443014154111705,38503836.540933594,9.97758601673677e-05,379.78,235.60,144.18
22,1,0.03811720853202603,0.040502311466126754,0.717134887361584,0.8254433820645014,0.04050231146612677,0.15933888022234474,19.477881540998744,42575792.449674524,9.974500521888213e-05,382.27,238.82,143.45
23,0,0.038133937657690374,0.04068438996389904,0.7168990688551451,0.8250999907436578,0.04068438996389904,0.15947755142272527,19.519792615503505,39637011.754884906,9.971216668876691e-05,380.39,236.52,143.86
24,1,0.0381723139688474,0.04036168480890349,0.7179508118525796,0.826555176993499,0.04036168480890349,0.1588660977186932,19.531917869180873,41658166.12701499,9.967734589975323e-05,377.10,233.75,143.36
25,1,0.037619985442380516,0.04007698773577414,0.7194120888980691,0.8274951612099933,0.04007698773577414,0.15816252738021422,19.55128545922358,46379118.57613446,9.964054425441743e-05,380.85,236.59,144.26
26,0,0.037364647760480436,0.04032296854732691,0.7185357598146954,0.8267767983286277,0.040322968547326934,0.15880677890896366,19.512716907234008,45054671.87170818,9.960176323512438e-05,381.84,238.06,143.77
27,1,0.037417544052004814,0.03995162204069937,0.7195606447648311,0.8274579364896396,0.03995162204069936,0.158253262611331,19.597445271441327,41022538.685875945,9.956100440396789e-05,381.36,237.58,143.78
28,0,0.037266424734170744,0.04010656338347043,0.7197489763659556,0.8276838038278662,0.04010656338347041,0.15815833304977214,19.54858200100885,38537548.815662734,9.951826940270773e-05,382.81,238.55,144.26
29,0,0.03693718332163736,0.040024949798972344,0.7206806163281059,0.8279044967198718,0.04002494979897235,0.15775302730518695,19.477208372475445,50944956.19207352,9.947355995270355e-05,379.81,236.36,143.45
30,1,0.036809189265378475,0.039886553291510356,0.7208897868432285,0.8286875428424941,0.03988655329151034,0.15765444572637047,19.559210613729874,49978597.750887334,9.942687785484544e-05,383.76,239.24,144.52
31,0,0.036907712555154654,0.04000891436786719,0.7213855202935168,0.8288754037252947,0.040008914367867195,0.15728496763729244,19.365988947343133,44059852.39171087,9.937822498948152e-05,383.50,239.21,144.29
32,0,0.03691523563699657,0.040673253315406444,0.7203895675315373,0.8272395110936557,0.04067325331540643,0.15764764526292033,19.1226591369956,45965479.093207024,9.932760331634211e-05,381.59,236.62,144.97
33,0,0.036688432561195625,0.04262637281295469,0.719054440729284,0.8256645561128423,0.0426263728129547,0.15938853717674523,17.89378355753019,39173923.83936792,9.927501487446081e-05,380.39,235.23,145.15
34,0,0.03832122269688415,0.04025139265068345,0.7184435833551458,0.8238853618214672,0.040251392650683435,0.15786914474776256,19.528214788667245,34608918.89948584,9.92204617820924e-05,383.43,239.86,143.57
35,0,0.03815004047082395,0.04080041508856209,0.7173575783409358,0.8225869833343271,0.04080041508856207,0.15895736482498293,19.403322075876062,39012415.87839322,9.916394623662748e-05,380.27,236.18,144.08
36,0,0.03789976326381268,0.040136269244234905,0.7193736649941707,0.8254163114776933,0.04013626924423492,0.1579957531882081,19.500511154460447,47530884.51974913,9.910547051450398e-05,379.35,235.04,144.32
37,0,0.03811471719725602,0.04052189373240272,0.7183909678948674,0.8238909408306154,0.040521893732402704,0.15849810562901884,19.412287990828066,40098129.51468249,9.904503697111548e-05,381.32,236.89,144.42
38,0,0.037980030839439155,0.04030733974762981,0.7189440326990136,0.8234500070125008,0.04030733974762981,0.1575094948788196,19.500942687481498,35562334.38380108,9.898264804071627e-05,380.75,236.07,144.69
39,0,0.03782016366568147,0.0411675235297045,0.7191012508195379,0.8197524372290298,0.0411675235297045,0.15756693238995356,19.15174761025802,44742899.951960556,9.891830623632339e-05,383.07,238.76,144.31
40,0,0.037636517408956474,0.04070058198542231,0.7196938741754219,0.8255217317221821,0.040700581985422306,0.15794635853833622,19.48530886714585,32801580.773154855,9.885201414961531e-05,382.43,240.09,142.33
41,0,0.0372640301657169,0.04619475052318564,0.7101220798809171,0.8131650089857659,0.046194750523185675,0.16519177966899629,17.353123659672946,37399685.32781255,9.878377445082767e-05,389.54,244.37,145.17
42,0,0.037231182976036656,0.0403034898591934,0.7202815671905803,0.825806673022284,0.04030348985919342,0.15807300297192473,19.416880575355126,49617011.83724825,9.871358988864551e-05,390.84,246.70,144.14
