epoch,is_best,train_loss,valid_loss,ssim,ms_ssim,mae,gradient_mae,psnr,ncc,learning_rate,epoch_time_s,train_time_s,valid_time_s
1,1,0.44002912275645195,0.2361262579914933,0.2277698613607269,0.4137684278634051,0.1973012500051139,0.8526024870010582,7.860764351252005,261577.60230208767,5.9999999999999995e-05,465.07,228.48,236.59
2,1,0.18975249578555425,0.11712697807897406,0.45414993513657465,0.6620982486556694,0.09362778098482921,0.30769761906105925,14.644953066600118,1003804.8939048463,0.00011999999999999999,469.13,231.38,237.75
3,1,0.0948098146185583,0.07437095342536915,0.5830923784614185,0.7350096891419707,0.0679780964570153,0.2156528925370191,17.05323723971172,2559674.2104031458,0.00017999999999999998,492.90,250.90,242.00
4,1,0.06309678095842705,0.05542475372648853,0.6462640282180574,0.7746715973492789,0.05497061064085906,0.1910011633846687,18.333201349261493,3731297.5793239875,0.00023999999999999998,469.65,228.36,241.29
5,1,0.052616448158106836,0.05119847551876029,0.674700402095314,0.7919524116216651,0.05071886152706909,0.1802201240942866,18.64990048746364,5139625.513977979,0.0003,465.72,228.87,236.86
6,1,0.04806243655632953,0.04805609447905572,0.6874915434590476,0.8028296303489934,0.0480021101868023,0.1744505187523538,19.047869829356,5781440.327366283,0.0003,475.62,235.96,239.66
7,1,0.04521644490511239,0.047252087706127086,0.6920768407663861,0.8071269519183178,0.0471524380825328,0.173400754843885,19.17007135231522,6908383.38616874,0.0002999969890808995,489.46,231.80,257.67
8,1,0.04344771835370129,0.04491189064610985,0.7019402811636671,0.8135969974040601,0.045239403729151556,0.16878189060135165,19.36321529712462,10395268.038268443,0.00029998795644487744,472.43,230.39,242.04
9,1,0.04226331793937553,0.043810228756426456,0.708911103926803,0.8195175943887176,0.043986860629705034,0.16538805571563195,19.60111663422147,10014998.198323373,0.0002999729024557671,466.26,228.99,237.27
10,1,0.04140612597824359,0.04357287513269128,0.711781187813831,0.8216125063850108,0.0434790415233436,0.16350739418668447,19.536244025360944,12127058.996892137,0.0002999518277199409,486.72,236.47,250.24
11,1,0.040451520045294245,0.04218309129859755,0.7169798509654216,0.8256638411690456,0.042107909239210706,0.16046596767497812,19.714576998386597,15749353.656809274,0.00029992473308628614,479.39,233.63,245.76
12,0,0.03972101198116533,0.04242364993999789,0.7152808029534544,0.8241279962654083,0.04261939438365868,0.16132761728192488,19.701589497583115,14503449.74526102,0.0002998916196461708,483.42,246.03,237.39
13,1,0.039235538153015836,0.04158821704328038,0.7191287450456388,0.8272017288275195,0.04162734582189369,0.15908285859978238,19.830585873645283,27336286.687879518,0.00029985248873339927,471.05,230.44,240.61
14,1,0.03879326040900889,0.041048659817818,0.7219128585668002,0.8295206094037699,0.04130478039302904,0.15774642842883266,19.896862046922077,30360087.16746272,0.00029980734192415915,482.01,231.07,250.94
