epoch,is_best,train_loss,valid_loss,ssim,ms_ssim,mae,gradient_mae,psnr,ncc,learning_rate,epoch_time_s,train_time_s,valid_time_s
1,1,0.9099278245247951,1.5728800129055398,-0.01468311952272934,0.04693284538852339,3.9869187949360283,0.9873982963066746,-14.143293163050776,-817026.192282033,0.00016,310.75,170.21,140.55
2,0,1.8606565282458352,2.4771809183457045,-0.01129705894227783,0.027054621877400698,8.388755956709673,2.063883468868652,-18.885740221410558,-152621.31115350654,0.00032,313.64,169.44,144.20
3,0,3.1397648714026625,5.251899576129543,-0.004701224724022033,0.0007150035166755581,22.25981861381715,7.878027564661514,-28.377054929733276,-105308.56457404602,0.00048,316.90,172.47,144.43
4,0,7.505090101073388,22.284516375997796,-0.0010492143058000135,0.004551866335725718,107.43912990772782,38.56235726213686,-43.17940456510166,-95584.06225512025,0.00064,312.45,169.92,142.53
5,0,22.348908125948743,29.684022510685192,0.017505239234383237,0.058266572821840355,144.42029612997302,48.109351996638345,-44.19737131008203,-142954.20751162557,0.0008,310.88,170.10,140.78
6,0,35.258564397591314,44.68481891051583,0.00037648743827105763,0.0030440553162468524,219.42434013292984,51.234454940482614,-47.12953549997818,-159103.72549794405,0.0008,311.54,168.92,142.62
7,0,47.643130135049624,48.990359949029,-0.00010890844879688065,0.0024228411239340165,240.9517998073412,51.843086171265384,-47.915874181738225,-160010.32337036848,0.0007999919540991261,310.90,169.92,140.98
8,0,48.567082754122154,48.690247938828755,-8.35180692619457e-05,0.002947126287581165,239.45123979319698,50.86384104760948,-47.861614817006576,-162699.4415390729,0.0007999678167205924,313.03,169.91,143.13
9,0,48.673276737758094,49.23279391164364,-8.813328025011824e-05,0.00432465040311386,242.1639695374862,51.086819367708216,-47.95695084650159,-163565.3417744589,0.0007999275888366487,311.15,170.16,141.00
10,0,48.5688439920646,49.22650796318975,-0.00016962733202077605,0.005074692527726427,242.13253985971645,50.610373796472224,-47.95456884679011,-165143.43366491018,0.0007998712720676683,310.92,169.19,141.73
11,0,48.638647133963445,49.64882577905332,-0.00026097606929696216,0.007137008358196891,244.24412883998116,51.891026172085084,-48.03336581170271,-168541.8313271688,0.0007997988686820825,311.75,170.39,141.36
12,0,48.8641158798114,49.43797607007231,-6.286486285571827e-05,0.002022445733264732,243.18988016838037,50.96882727065524,-47.99908931934891,-166175.25179051328,0.0007997103815962893,317.12,168.94,148.18
13,0,49.13721571941765,49.53917646408079,-4.3500363983529705e-05,0.0021664952416538714,243.6958825023854,49.93027762399203,-48.01568918412434,-168470.70832439882,0.0007996058143745353,317.17,170.61,146.56
14,0,48.828236804365304,49.00806757793333,-4.3829971625347606e-05,0.0025815492672907584,241.04033771459606,49.4747857356417,-47.920040519917066,-168668.8821943861,0.0007994851712287732,312.69,170.58,142.11
15,0,48.29004553970025,49.373992546744965,-0.00010127781547068748,0.0013873603680437648,242.8699630331878,56.082861764419484,-48.00177444467222,-154471.97511784444,0.0007993484570184912,315.18,172.29,142.89
16,0,48.33194453440556,48.489398145445286,-7.302826426217542e-05,0.0011095345056287332,238.44699073644077,57.32916713336816,-47.846920792031405,-153835.58710336543,0.0007991956772505179,316.52,171.27,145.24
