epoch,is_best,train_loss,valid_loss,ssim,ms_ssim,mae,gradient_mae,psnr,ncc,learning_rate,epoch_time_s,train_time_s,valid_time_s
1,1,0.1296319359889805,0.09597744913876725,0.6620503277210413,0.800231854216872,0.05149571934112028,0.18506003992449066,18.52739680254901,9917241.722647466,0.00016,1515.87,1146.82,369.06
2,1,0.08743403098814717,0.08579852331981616,0.7006608046675266,0.8205062865539066,0.04564343937545199,0.16955659885241406,19.04884623252635,23887562.919336997,0.00032,1192.77,885.21,307.56
3,1,0.08134912803579805,0.08189649977863744,0.7127175400222557,0.8285677785986671,0.04352404561040746,0.16264829081865612,19.323630606686628,29913137.231695794,0.00048,1144.97,857.16,287.81
4,1,0.07836820300796936,0.08042993583085076,0.7186651301844684,0.8310838891208268,0.04250728713510477,0.1603301331916773,19.294066454861284,30972479.798423085,0.00064,956.58,720.52,236.07
5,1,0.07624052636690451,0.07901943154819008,0.7238505513627748,0.8349794074053157,0.04216178892939179,0.15660696390914264,19.456021074703543,45575859.63142922,0.0008,431.71,255.64,176.07
6,1,0.07544209846310629,0.07727440699766992,0.7247545558617311,0.8376026713377803,0.040793152859707436,0.15544403201619977,19.627241800372726,45337000.993547216,0.0008,423.11,248.51,174.60
7,1,0.07300978537290585,0.07589213126271532,0.7294506537165619,0.8403631855228288,0.04000155047862978,0.1525763524501268,19.707578896324417,51776563.26815273,0.0007999919540991261,402.56,235.41,167.15
8,1,0.07202916111655114,0.07508390125985018,0.7311176405724696,0.8419869795273659,0.039542848110084995,0.15216011117585904,19.704821937518034,70444364.40427129,0.0007999678167205924,401.33,234.30,167.02
9,0,0.07208468498300402,0.0762330644573542,0.7300452438577554,0.8406695796239779,0.04061990981657604,0.15224255837092174,19.367951850768257,71228398.46775182,0.0007999275888366487,403.01,234.29,168.73
10,0,0.07110870078530589,0.076095935129733,0.7311556715752192,0.8411733157536834,0.04063989768845543,0.15212778855361128,19.412309030787764,73161967.43588072,0.0007998712720676683,410.26,238.60,171.66
11,1,0.07042218200159267,0.07439132485592707,0.7335519934142077,0.8438255264035361,0.03934140205488281,0.15051267164400906,19.849785986729866,73765236.73916917,0.0007998712720676683,542.70,278.83,263.87
12,0,0.07133310262499185,0.07464227317899903,0.7327022954653618,0.8428624205159296,0.03928713982357927,0.1507663752661715,19.797195270249617,58528599.27290574,0.0007997988686820825,509.96,240.81,269.15
13,0,0.07110872695361097,0.07563788524338451,0.7319286477882505,0.8421197245422385,0.040391144488192796,0.1509478875434389,19.779654919045367,89261191.43587473,0.0007997103815962893,503.75,239.18,264.57
14,0,0.07043411666206245,0.07443935238424805,0.733557843811654,0.844223897934152,0.0395807435049191,0.1507934143319846,19.025458319751536,89607592.97156708,0.0007996058143745353,515.45,244.20,271.25
15,1,0.07089969485038097,0.0739076783199721,0.7350649602603221,0.8455419832669594,0.03938610271375249,0.1499119561807449,19.499762730897913,86104505.40618281,0.0007994851712287732,506.78,241.99,264.79
16,1,0.06922977181073758,0.07331626963218293,0.7356519072336083,0.8463545462503526,0.03888947465764463,0.1490908819678181,19.67862654960866,82899857.51808731,0.0007993484570184912,529.85,242.89,286.96
17,1,0.06899525010501949,0.07327621247493424,0.7357774212500515,0.8461543376559029,0.03874644625410078,0.14979960941882045,19.52730236844356,100525894.29415399,0.0007991956772505179,550.69,268.69,282.01
18,0,0.06931708401538932,0.0735526109600197,0.7348098665859772,0.8452255754175202,0.03874326026481059,0.15041346517174045,19.558347235171308,64082183.37305683,0.0007990268380787998,548.75,265.13,283.63
19,1,0.0687486210773731,0.07254021951925732,0.7373760255734509,0.8478775505522407,0.03843354759962806,0.14807721117328426,19.968854833532262,103962439.31587356,0.0007988419463041544,549.45,267.25,282.20
20,0,0.06831361296267237,0.07293029155150273,0.7365057876576548,0.8469966572743876,0.038613267632834194,0.14837417262343872,19.933463467491997,95700603.03522918,0.0007986410093739953,546.00,266.27,279.73
21,1,0.0688239590834468,0.07230782723159271,0.7376486065403083,0.8481751005862646,0.03822907994931711,0.14782728289288502,19.946000351038148,94391794.7044072,0.0007984240353820326,539.44,260.59,278.84
